pt,symbol_idx,osf_idx,ia,iz,ctle_A,ctle_z,post_channel_raw,post_ctle,desired,bit_error,ctle_cnt,err_acc,ctle_train_done
210,13,2,0,0,1.00000000e+00,5.00000000e+10,-1.47006294e-01,-1.39541252e-01,nan,nan,2,1.37786476e-01,0
211,13,3,0,0,1.00000000e+00,5.00000000e+10,-1.24842264e-01,-1.14687058e-01,nan,nan,2,1.37786476e-01,0
212,13,4,0,0,1.00000000e+00,5.00000000e+10,-1.02293003e-01,-9.00056638e-02,-1.00000000e+00,-9.09994336e-01,3,9.65876168e-01,0
213,13,5,0,0,1.00000000e+00,5.00000000e+10,-7.93299979e-02,-6.54275270e-02,nan,nan,3,9.65876168e-01,0
214,13,6,0,0,1.00000000e+00,5.00000000e+10,-5.59162158e-02,-4.08360785e-02,nan,nan,3,9.65876168e-01,0
215,13,7,0,0,1.00000000e+00,5.00000000e+10,-3.20252918e-02,-1.60950789e-02,nan,nan,3,9.65876168e-01,0
216,13,8,0,0,1.00000000e+00,5.00000000e+10,-7.66021306e-03,8.92197265e-03,nan,nan,3,9.65876168e-01,0
217,13,9,0,0,1.00000000e+00,5.00000000e+10,1.71300886e-02,3.43030649e-02,nan,nan,3,9.65876168e-01,0
218,13,10,0,0,1.00000000e+00,5.00000000e+10,4.22376897e-02,6.00720262e-02,nan,nan,3,9.65876168e-01,0
219,13,11,0,0,1.00000000e+00,5.00000000e+10,6.74873624e-02,8.61681720e-02,nan,nan,3,9.65876168e-01,0
220,13,12,0,0,1.00000000e+00,5.00000000e+10,9.26338310e-02,1.12432984e-01,nan,nan,3,9.65876168e-01,0
221,13,13,0,0,1.00000000e+00,5.00000000e+10,1.17365015e-01,1.38605023e-01,nan,nan,3,9.65876168e-01,0
222,13,14,0,0,1.00000000e+00,5.00000000e+10,1.41311223e-01,1.64323662e-01,nan,nan,3,9.65876168e-01,0
223,13,15,0,0,1.00000000e+00,5.00000000e+10,1.64059809e-01,1.89141569e-01,nan,nan,3,9.65876168e-01,0
224,14,0,0,0,1.00000000e+00,5.00000000e+10,1.85148195e-01,2.12541704e-01,nan,nan,3,9.65876168e-01,0
225,14,1,0,0,1.00000000e+00,5.00000000e+10,2.04162850e-01,2.33964306e-01,nan,nan,3,9.65876168e-01,0
226,14,2,0,0,1.00000000e+00,5.00000000e+10,2.20691872e-01,2.52847393e-01,nan,nan,3,9.65876168e-01,0
227,14,3,0,0,1.00000000e+00,5.00000000e+10,2.34370873e-01,2.68663739e-01,nan,nan,3,9.65876168e-01,0
228,14,4,0,0,1.00000000e+00,5.00000000e+10,2.44905535e-01,2.80951063e-01,0.00000000e+00,-2.80951063e-01,4,1.04480967e+00,0
229,14,5,0,0,1.00000000e+00,5.00000000e+10,2.52090962e-01,2.89341785e-01,nan,nan,4,1.04480967e+00,0
230,14,6,0,0,1.00000000e+00,5.00000000e+10,2.55826473e-01,2.93589549e-01,nan,nan,4,1.04480967e+00,0
231,14,7,0,0,1.00000000e+00,5.00000000e+10,2.56124765e-01,2.93589914e-01,nan,nan,4,1.04480967e+00,0
232,14,8,0,0,1.00000000e+00,5.00000000e+10,2.53114759e-01,2.89393188e-01,nan,nan,4,1.04480967e+00,0
233,14,9,0,0,1.00000000e+00,5.00000000e+10,2.47037840e-01,2.81208147e-01,nan,nan,4,1.04480967e+00,0
234,14,10,0,0,1.00000000e+00,5.00000000e+10,2.38237696e-01,2.69396167e-01,nan,nan,4,1.04480967e+00,0
235,14,11,0,0,1.00000000e+00,5.00000000e+10,2.27144309e-01,2.54456032e-01,nan,nan,4,1.04480967e+00,0
236,14,12,0,0,1.00000000e+00,5.00000000e+10,2.14253092e-01,2.37000370e-01,nan,nan,4,1.04480967e+00,0
237,14,13,0,0,1.00000000e+00,5.00000000e+10,2.00100418e-01,2.17725200e-01,nan,nan,4,1.04480967e+00,0
238,14,14,0,0,1.00000000e+00,5.00000000e+10,1.85237038e-01,1.97374538e-01,nan,nan,4,1.04480967e+00,0
239,14,15,0,0,1.00000000e+00,5.00000000e+10,1.70200963e-01,1.76702274e-01,nan,nan,4,1.04480967e+00,0
240,15,0,0,0,1.00000000e+00,5.00000000e+10,1.55517617e-01,1.56437199e-01,nan,nan,4,1.04480967e+00,0
241,15,1,0,0,1.00000000e+00,5.00000000e+10,1.41599860e-01,1.37246687e-01,nan,nan,4,1.04480967e+00,0
242,15,2,0,0,1.00000000e+00,5.00000000e+10,1.28800066e-01,1.19695828e-01,nan,nan,4,1.04480967e+00,0
243,15,3,0,0,1.00000000e+00,5.00000000e+10,1.17373848e-01,1.04218658e-01,nan,nan,4,1.04480967e+00,0
244,15,4,0,0,1.00000000e+00,5.00000000e+10,1.07471114e-01,9.11037271e-02,1.00000000e+00,9.08896273e-01,5,1.87090210e+00,0
245,15,5,0,0,1.00000000e+00,5.00000000e+10,9.91330051e-02,8.04860718e-02,nan,nan,5,1.87090210e+00,0
246,15,6,0,0,1.00000000e+00,5.00000000e+10,9.22946775e-02,7.23464371e-02,nan,nan,5,1.87090210e+00,0
247,15,7,0,0,1.00000000e+00,5.00000000e+10,8.67935112e-02,6.65181423e-02,nan,nan,5,1.87090210e+00,0
248,15,8,0,0,1.00000000e+00,5.00000000e+10,8.23820560e-02,6.27013555e-02,nan,nan,5,1.87090210e+00,0
249,15,9,0,0,1.00000000e+00,5.00000000e+10,7.87447657e-02,6.04839090e-02,nan,nan,5,1.87090210e+00,0
250,15,10,0,0,1.00000000e+00,5.00000000e+10,7.55174095e-02,5.93672854e-02,nan,nan,5,1.87090210e+00,0
251,15,11,0,0,1.00000000e+00,5.00000000e+10,7.23079616e-02,5.87960776e-02,nan,nan,5,1.87090210e+00,0
252,15,12,0,0,1.00000000e+00,5.00000000e+10,6.87177553e-02,5.81890700e-02,nan,nan,5,1.87090210e+00,0
253,15,13,0,0,1.00000000e+00,5.00000000e+10,6.43617555e-02,5.69700929e-02,nan,nan,5,1.87090210e+00,0
254,15,14,0,0,1.00000000e+00,5.00000000e+10,5.88869319e-02,5.45969338e-02,nan,nan,5,1.87090210e+00,0
255,15,15,0,0,1.00000000e+00,5.00000000e+10,5.19878948e-02,5.05868258e-02,nan,nan,5,1.87090210e+00,0
256,16,0,0,0,1.00000000e+00,5.00000000e+10,4.34453670e-02,4.45408601e-02,nan,nan,5,1.87090210e+00,0
257,16,1,0,0,1.00000000e+00,5.00000000e+10,3.30582405e-02,3.61596808e-02,nan,nan,5,1.87090210e+00,0
258,16,2,0,0,1.00000000e+00,5.00000000e+10,2.07199341e-02,2.52446617e-02,nan,nan,5,1.87090210e+00,0
259,16,3,0,0,1.00000000e+00,5.00000000e+10,6.39771322e-03,1.16992919e-02,nan,nan,5,1.87090210e+00,0
260,16,4,0,0,1.00000000e+00,5.00000000e+10,-9.86977091e-03,-4.46814235e-03,0.00000000e+00,4.46814235e-03,6,1.87092207e+00,0
261,16,5,0,0,1.00000000e+00,5.00000000e+10,-2.79780525e-02,-2.31488639e-02,nan,nan,6,1.87092207e+00,0
262,16,6,0,0,1.00000000e+00,5.00000000e+10,-4.77649908e-02,-4.41436447e-02,nan,nan,6,1.87092207e+00,0
263,16,7,0,0,1.00000000e+00,5.00000000e+10,-6.90208533e-02,-6.71770467e-02,nan,nan,6,1.87092207e+00,0
264,16,8,0,0,1.00000000e+00,5.00000000e+10,-9.14996772e-02,-9.19143649e-02,nan,nan,6,1.87092207e+00,0
265,16,9,0,0,1.00000000e+00,5.00000000e+10,-1.14931238e-01,-1.17979937e-01,nan,nan,6,1.87092207e+00,0
266,16,10,0,0,1.00000000e+00,5.00000000e+10,-1.39032984e-01,-1.44975667e-01,nan,nan,6,1.87092207e+00,0
267,16,11,0,0,1.00000000e+00,5.00000000e+10,-1.63521359e-01,-1.72498795e-01,nan,nan,6,1.87092207e+00,0
268,16,12,0,0,1.00000000e+00,5.00000000e+10,-1.88122005e-01,-2.00158117e-01,nan,nan,6,1.87092207e+00,0
269,16,13,0,0,1.00000000e+00,5.00000000e+10,-2.12578446e-01,-2.27588003e-01,nan,nan,6,1.87092207e+00,0
270,16,14,0,0,1.00000000e+00,5.00000000e+10,-2.36658954e-01,-2.54459748e-01,nan,nan,6,1.87092207e+00,0
271,16,15,0,0,1.00000000e+00,5.00000000e+10,-2.60161399e-01,-2.80489945e-01,nan,nan,6,1.87092207e+00,0
272,17,0,0,0,1.00000000e+00,5.00000000e+10,-2.82916013e-01,-3.05445701e-01,nan,nan,6,1.87092207e+00,0
273,17,1,0,0,1.00000000e+00,5.00000000e+10,-3.04786099e-01,-3.29146737e-01,nan,nan,6,1.87092207e+00,0
274,17,2,0,0,1.00000000e+00,5.00000000e+10,-3.25666791e-01,-3.51464480e-01,nan,nan,6,1.87092207e+00,0
275,17,3,0,0,1.00000000e+00,5.00000000e+10,-3.45482111e-01,-3.72318456e-01,nan,nan,6,1.87092207e+00,0
276,17,4,0,0,1.00000000e+00,5.00000000e+10,-3.64180581e-01,-3.91670354e-01,0.00000000e+00,3.91670354e-01,7,2.02432773e+00,0
277,17,5,0,0,1.00000000e+00,5.00000000e+10,-3.81729776e-01,-4.09516249e-01,nan,nan,7,2.02432773e+00,0
278,17,6,0,0,1.00000000e+00,5.00000000e+10,-3.98110200e-01,-4.25877536e-01,nan,nan,7,2.02432773e+00,0
279,17,7,0,0,1.00000000e+00,5.00000000e+10,-4.13308914e-01,-4.40791153e-01,nan,nan,7,2.02432773e+00,0
280,17,8,0,0,1.00000000e+00,5.00000000e+10,-4.27313354e-01,-4.54299719e-01,nan,nan,7,2.02432773e+00,0
281,17,9,0,0,1.00000000e+00,5.00000000e+10,-4.40105758e-01,-4.66442184e-01,nan,nan,7,2.02432773e+00,0
282,17,10,0,0,1.00000000e+00,5.00000000e+10,-4.51658572e-01,-4.77245553e-01,nan,nan,7,2.02432773e+00,0
283,17,11,0,0,1.00000000e+00,5.00000000e+10,-4.61931161e-01,-4.86718193e-01,nan,nan,7,2.02432773e+00,0
284,17,12,0,0,1.00000000e+00,5.00000000e+10,-4.70868054e-01,-4.94845138e-01,nan,nan,7,2.02432773e+00,0
285,17,13,0,0,1.00000000e+00,5.00000000e+10,-4.78398864e-01,-5.01585679e-01,nan,nan,7,2.02432773e+00,0
286,17,14,0,0,1.00000000e+00,5.00000000e+10,-4.84439902e-01,-5.06873407e-01,nan,nan,7,2.02432773e+00,0
287,17,15,0,0,1.00000000e+00,5.00000000e+10,-4.88897393e-01,-5.10618708e-01,nan,nan,7,2.02432773e+00,0
288,18,0,0,0,1.00000000e+00,5.00000000e+10,-4.91698275e-01,-5.12717081e-01,nan,nan,7,2.02432773e+00,0
289,18,1,0,0,1.00000000e+00,5.00000000e+10,-4.92719399e-01,-5.13056118e-01,nan,nan,7,2.02432773e+00,0
290,18,2,0,0,1.00000000e+00,5.00000000e+10,-4.91865577e-01,-5.11515346e-01,nan,nan,7,2.02432773e+00,0
291,18,3,0,0,1.00000000e+00,5.00000000e+10,-4.89054602e-01,-5.07973131e-01,nan,nan,7,2.02432773e+00,0
292,18,4,0,0,1.00000000e+00,5.00000000e+10,-4.84223702e-01,-5.02320787e-01,-1.00000000e+00,-4.97679213e-01,8,2.27201233e+00,0
293,18,5,0,0,1.00000000e+00,5.00000000e+10,-4.77335170e-01,-4.94474345e-01,nan,nan,8,2.27201233e+00,0
294,18,6,0,0,1.00000000e+00,5.00000000e+10,-4.68380692e-01,-4.84383703e-01,nan,nan,8,2.27201233e+00,0
295,18,7,0,0,1.00000000e+00,5.00000000e+10,-4.57383977e-01,-4.72039110e-01,nan,nan,8,2.27201233e+00,0
296,18,8,0,0,1.00000000e+00,5.00000000e+10,-4.44401434e-01,-4.57474880e-01,nan,nan,8,2.27201233e+00,0
297,18,9,0,0,1.00000000e+00,5.00000000e+10,-4.29520770e-01,-4.40770235e-01,nan,nan,8,2.27201233e+00,0
298,18,10,0,0,1.00000000e+00,5.00000000e+10,-4.12857575e-01,-4.22047227e-01,nan,nan,8,2.27201233e+00,0
299,18,11,0,0,1.00000000e+00,5.00000000e+10,-3.94550123e-01,-4.01465817e-01,nan,nan,8,2.27201233e+00,0
300,18,12,0,0,1.00000000e+00,5.00000000e+10,-3.74752774e-01,-3.79216414e-01,nan,nan,8,2.27201233e+00,0
301,18,13,0,0,1.00000000e+00,5.00000000e+10,-3.53628523e-01,-3.55510360e-01,nan,nan,8,2.27201233e+00,0
302,18,14,0,0,1.00000000e+00,5.00000000e+10,-3.31341314e-01,-3.30569103e-01,nan,nan,8,2.27201233e+00,0
303,18,15,0,0,1.00000000e+00,5.00000000e+10,-3.08048810e-01,-3.04612915e-01,nan,nan,8,2.27201233e+00,0
304,19,0,0,0,1.00000000e+00,5.00000000e+10,-2.83896293e-01,-2.77850137e-01,nan,nan,8,2.27201233e+00,0
305,19,1,0,0,1.00000000e+00,5.00000000e+10,-2.59012292e-01,-2.50467927e-01,nan,nan,8,2.27201233e+00,0
306,19,2,0,0,1.00000000e+00,5.00000000e+10,-2.33506445e-01,-2.22625404e-01,nan,nan,8,2.27201233e+00,0
307,19,3,0,0,1.00000000e+00,5.00000000e+10,-2.07469866e-01,-1.94449926e-01,nan,nan,8,2.27201233e+00,0
308,19,4,0,0,1.00000000e+00,5.00000000e+10,-1.80978145e-01,-1.66036986e-01,-1.00000000e+00,-8.33963014e-01,9,2.96750664e+00,0
309,19,5,0,0,1.00000000e+00,5.00000000e+10,-1.54096815e-01,-1.37453910e-01,nan,nan,9,2.96750664e+00,0
310,19,6,0,0,1.00000000e+00,5.00000000e+10,-1.26888904e-01,-1.08747225e-01,nan,nan,9,2.96750664e+00,0
311,19,7,0,0,1.00000000e+00,5.00000000e+10,-9.94239777e-02,-7.99531717e-02,nan,nan,9,2.96750664e+00,0
312,19,8,0,0,1.00000000e+00,5.00000000e+10,-7.17878632e-02,-5.11105751e-02,nan,nan,9,2.96750664e+00,0
313,19,9,0,0,1.00000000e+00,5.00000000e+10,-4.40921517e-02,-2.22749551e-02,nan,nan,9,2.96750664e+00,0
314,19,10,0,0,1.00000000e+00,5.00000000e+10,-1.64824892e-02,6.46740470e-03,nan,nan,9,2.96750664e+00,0
315,19,11,0,0,1.00000000e+00,5.00000000e+10,1.08552974e-02,3.49868238e-02,nan,nan,9,2.96750664e+00,0
316,19,12,0,0,1.00000000e+00,5.00000000e+10,3.76920942e-02,6.31004072e-02,nan,nan,9,2.96750664e+00,0
317,19,13,0,0,1.00000000e+00,5.00000000e+10,6.37560872e-02,9.05662892e-02,nan,nan,9,2.96750664e+00,0
318,19,14,0,0,1.00000000e+00,5.00000000e+10,8.87374644e-02,1.17082942e-01,nan,nan,9,2.96750664e+00,0
319,19,15,0,0,1.00000000e+00,5.00000000e+10,1.12297352e-01,1.42294204e-01,nan,nan,9,2.96750664e+00,0
320,20,0,0,0,1.00000000e+00,5.00000000e+10,1.34054581e-01,1.65796742e-01,nan,nan,9,2.96750664e+00,0
321,20,1,0,0,1.00000000e+00,5.00000000e+10,1.53678595e-01,1.87156541e-01,nan,nan,9,2.96750664e+00,0
322,20,2,0,0,1.00000000e+00,5.00000000e+10,1.70836777e-01,2.05939055e-01,nan,nan,9,2.96750664e+00,0
323,20,3,0,0,1.00000000e+00,5.00000000e+10,1.85236474e-01,2.21737054e-01,nan,nan,9,2.96750664e+00,0
324,20,4,0,0,1.00000000e+00,5.00000000e+10,1.96645412e-01,2.34193776e-01,0.00000000e+00,-2.34193776e-01,10,3.02235337e+00,0
325,20,5,0,0,1.00000000e+00,5.00000000e+10,2.04910835e-01,2.43028393e-01,nan,nan,10,3.02235337e+00,0
326,20,6,0,0,1.00000000e+00,5.00000000e+10,2.09975961e-01,2.48061304e-01,nan,nan,10,3.02235337e+00,0
327,20,7,0,0,1.00000000e+00,5.00000000e+10,2.11892427e-01,2.49236653e-01,nan,nan,10,3.02235337e+00,0
328,20,8,0,0,1.00000000e+00,5.00000000e+10,2.10827613e-01,2.46639724e-01,nan,nan,10,3.02235337e+00,0
329,20,9,0,0,1.00000000e+00,5.00000000e+10,2.07066005e-01,2.40507355e-01,nan,nan,10,3.02235337e+00,0
330,20,10,0,0,1.00000000e+00,5.00000000e+10,2.01004131e-01,2.31230022e-01,nan,nan,10,3.02235337e+00,0
331,20,11,0,0,1.00000000e+00,5.00000000e+10,1.93139005e-01,2.19344932e-01,nan,nan,10,3.02235337e+00,0
332,20,12,0,0,1.00000000e+00,5.00000000e+10,1.84050415e-01,2.05520007e-01,nan,nan,10,3.02235337e+00,0
333,20,13,0,0,1.00000000e+00,5.00000000e+10,1.74377834e-01,1.90529320e-01,nan,nan,10,3.02235337e+00,0
334,20,14,0,0,1.00000000e+00,5.00000000e+10,1.64793084e-01,1.75221097e-01,nan,nan,10,3.02235337e+00,0
335,20,15,0,0,1.00000000e+00,5.00000000e+10,1.55970186e-01,1.60479925e-01,nan,nan,10,3.02235337e+00,0
336,21,0,0,0,1.00000000e+00,5.00000000e+10,1.48554043e-01,1.47185222e-01,nan,nan,10,3.02235337e+00,0
337,21,1,0,0,1.00000000e+00,5.00000000e+10,1.43129708e-01,1.36168328e-01,nan,nan,10,3.02235337e+00,0
338,21,2,0,0,1.00000000e+00,5.00000000e+10,1.40193987e-01,1.28170698e-01,nan,nan,10,3.02235337e+00,0
339,21,3,0,0,1.00000000e+00,5.00000000e+10,1.40130986e-01,1.23805679e-01,nan,nan,10,3.02235337e+00,0
340,21,4,0,0,1.00000000e+00,5.00000000e+10,1.43193020e-01,1.23526147e-01,1.00000000e+00,8.76473853e-01,11,3.79055978e+00,0
341,21,5,0,0,1.00000000e+00,5.00000000e+10,1.49487953e-01,1.27599947e-01,nan,nan,11,3.79055978e+00,0
342,21,6,0,0,1.00000000e+00,5.00000000e+10,1.58973676e-01,1.36094630e-01,nan,nan,11,3.79055978e+00,0
343,21,7,0,0,1.00000000e+00,5.00000000e+10,1.71460011e-01,1.48872393e-01,nan,nan,11,3.79055978e+00,0
344,21,8,0,0,1.00000000e+00,5.00000000e+10,1.86617889e-01,1.65595530e-01,nan,nan,11,3.79055978e+00,0
345,21,9,0,0,1.00000000e+00,5.00000000e+10,2.03995244e-01,1.85742074e-01,nan,nan,11,3.79055978e+00,0
346,21,10,0,0,1.00000000e+00,5.00000000e+10,2.23038688e-01,2.08630693e-01,nan,nan,11,3.79055978e+00,0
347,21,11,0,0,1.00000000e+00,5.00000000e+10,2.43119748e-01,2.33453404e-01,nan,nan,11,3.79055978e+00,0
348,21,12,0,0,1.00000000e+00,5.00000000e+10,2.63564209e-01,2.59314215e-01,nan,nan,11,3.79055978e+00,0
349,21,13,0,0,1.00000000e+00,5.00000000e+10,2.83682999e-01,2.85271540e-01,nan,nan,11,3.79055978e+00,0
350,21,14,0,0,1.00000000e+00,5.00000000e+10,3.02803042e-01,3.10382062e-01,nan,nan,11,3.79055978e+00,0
351,21,15,0,0,1.00000000e+00,5.00000000e+10,3.20296535e-01,3.33743725e-01,nan,nan,11,3.79055978e+00,0
352,22,0,0,0,1.00000000e+00,5.00000000e+10,3.35659714e-01,3.54542722e-01,nan,nan,11,3.79055978e+00,0
353,22,1,0,0,1.00000000e+00,5.00000000e+10,3.48382221e-01,3.72088909e-01,nan,nan,11,3.79055978e+00,0
354,22,2,0,0,1.00000000e+00,5.00000000e+10,3.58107956e-01,3.85827387e-01,nan,nan,11,3.79055978e+00,0
355,22,3,0,0,1.00000000e+00,5.00000000e+10,3.64604026e-01,3.95354737e-01,nan,nan,11,3.79055978e+00,0
356,22,4,0,0,1.00000000e+00,5.00000000e+10,3.67767505e-01,4.00440919e-01,0.00000000e+00,-4.00440919e-01,12,3.95091271e+00,0
357,22,5,0,0,1.00000000e+00,5.00000000e+10,3.67626515e-01,4.01038971e-01,nan,nan,12,3.95091271e+00,0
358,22,6,0,0,1.00000000e+00,5.00000000e+10,3.64335877e-01,3.97283718e-01,nan,nan,12,3.95091271e+00,0
359,22,7,0,0,1.00000000e+00,5.00000000e+10,3.58167835e-01,3.89481293e-01,nan,nan,12,3.95091271e+00,0
360,22,8,0,0,1.00000000e+00,5.00000000e+10,3.49498492e-01,3.78091355e-01,nan,nan,12,3.95091271e+00,0
361,22,9,0,0,1.00000000e+00,5.00000000e+10,3.38790757e-01,3.63703705e-01,nan,nan,12,3.95091271e+00,0
362,22,10,0,0,1.00000000e+00,5.00000000e+10,3.26574639e-01,3.47010883e-01,nan,nan,12,3.95091271e+00,0
363,22,11,0,0,1.00000000e+00,5.00000000e+10,3.13425800e-01,3.28778134e-01,nan,nan,12,3.95091271e+00,0
364,22,12,0,0,1.00000000e+00,5.00000000e+10,2.99943189e-01,3.09812074e-01,nan,nan,12,3.95091271e+00,0
365,22,13,0,0,1.00000000e+00,5.00000000e+10,2.86726620e-01,2.90929256e-01,nan,nan,12,3.95091271e+00,0
366,22,14,0,0,1.00000000e+00,5.00000000e+10,2.74355016e-01,2.72925723e-01,nan,nan,12,3.95091271e+00,0
367,22,15,0,0,1.00000000e+00,5.00000000e+10,2.63365993e-01,2.56548516e-01,nan,nan,12,3.95091271e+00,0
368,23,0,0,0,1.00000000e+00,5.00000000e+10,2.54237387e-01,2.42469951e-01,nan,nan,12,3.95091271e+00,0
369,23,1,0,0,1.00000000e+00,5.00000000e+10,2.47371188e-01,2.31265308e-01,nan,nan,12,3.95091271e+00,0
370,23,2,0,0,1.00000000e+00,5.00000000e+10,2.43080325e-01,2.23394471e-01,nan,nan,12,3.95091271e+00,0
371,23,3,0,0,1.00000000e+00,5.00000000e+10,2.41578614e-01,2.19187849e-01,nan,nan,12,3.95091271e+00,0
372,23,4,0,0,1.00000000e+00,5.00000000e+10,2.42974125e-01,2.18836865e-01,1.00000000e+00,7.81163135e-01,13,4.56112855e+00,0
373,23,5,0,0,1.00000000e+00,5.00000000e+10,2.47266162e-01,2.22389130e-01,nan,nan,13,4.56112855e+00,0
374,23,6,0,0,1.00000000e+00,5.00000000e+10,2.54345920e-01,2.29748355e-01,nan,nan,13,4.56112855e+00,0
375,23,7,0,0,1.00000000e+00,5.00000000e+10,2.64000841e-01,2.40678958e-01,nan,nan,13,4.56112855e+00,0
376,23,8,0,0,1.00000000e+00,5.00000000e+10,2.75922566e-01,2.54815226e-01,nan,nan,13,4.56112855e+00,0
377,23,9,0,0,1.00000000e+00,5.00000000e+10,2.89718253e-01,2.71674782e-01,nan,nan,13,4.56112855e+00,0
378,23,10,0,0,1.00000000e+00,5.00000000e+10,3.04924953e-01,2.90676019e-01,nan,nan,13,4.56112855e+00,0
379,23,11,0,0,1.00000000e+00,5.00000000e+10,3.21026554e-01,3.11158996e-01,nan,nan,13,4.56112855e+00,0
380,23,12,0,0,1.00000000e+00,5.00000000e+10,3.37472711e-01,3.32409179e-01,nan,nan,13,4.56112855e+00,0
381,23,13,0,0,1.00000000e+00,5.00000000e+10,3.53699068e-01,3.53683260e-01,nan,nan,13,4.56112855e+00,0
382,23,14,0,0,1.00000000e+00,5.00000000e+10,3.69147936e-01,3.74236142e-01,nan,nan,13,4.56112855e+00,0
383,23,15,0,0,1.00000000e+00,5.00000000e+10,3.83288593e-01,3.93348065e-01,nan,nan,13,4.56112855e+00,0
384,24,0,0,0,1.00000000e+00,5.00000000e+10,3.95583877e-01,4.10343732e-01,nan,nan,13,4.56112855e+00,0
385,24,1,0,0,1.00000000e+00,5.00000000e+10,4.05659948e-01,4.24615949e-01,nan,nan,13,4.56112855e+00,0
386,24,2,0,0,1.00000000e+00,5.00000000e+10,4.13176665e-01,4.35663360e-01,nan,nan,13,4.56112855e+00,0
387,24,3,0,0,1.00000000e+00,5.00000000e+10,4.17880720e-01,4.43111665e-01,nan,nan,13,4.56112855e+00,0
388,24,4,0,0,1.00000000e+00,5.00000000e+10,4.19611061e-01,4.46715796e-01,0.00000000e+00,-4.46715796e-01,14,4.76068356e+00,0
389,24,5,0,0,1.00000000e+00,5.00000000e+10,4.18299839e-01,4.46360104e-01,nan,nan,14,4.76068356e+00,0
390,24,6,0,0,1.00000000e+00,5.00000000e+10,4.13968880e-01,4.42055290e-01,nan,nan,14,4.76068356e+00,0
391,24,7,0,0,1.00000000e+00,5.00000000e+10,4.06721941e-01,4.33930891e-01,nan,nan,14,4.76068356e+00,0
392,24,8,0,0,1.00000000e+00,5.00000000e+10,3.96733246e-01,4.22222776e-01,nan,nan,14,4.76068356e+00,0
393,24,9,0,0,1.00000000e+00,5.00000000e+10,3.84233040e-01,4.07255808e-01,nan,nan,14,4.76068356e+00,0
394,24,10,0,0,1.00000000e+00,5.00000000e+10,3.69491079e-01,3.89422461e-01,nan,nan,14,4.76068356e+00,0
395,24,11,0,0,1.00000000e+00,5.00000000e+10,3.52799081e-01,3.69158644e-01,nan,nan,14,4.76068356e+00,0
396,24,12,0,0,1.00000000e+00,5.00000000e+10,3.34453270e-01,3.46918236e-01,nan,nan,14,4.76068356e+00,0
397,24,13,0,0,1.00000000e+00,5.00000000e+10,3.14738073e-01,3.23147980e-01,nan,nan,14,4.76068356e+00,0
398,24,14,0,0,1.00000000e+00,5.00000000e+10,2.93911989e-01,2.98264308e-01,nan,nan,14,4.76068356e+00,0
399,24,15,0,0,1.00000000e+00,5.00000000e+10,2.72196472e-01,2.72633563e-01,nan,nan,14,4.76068356e+00,0
400,25,0,0,0,1.00000000e+00,5.00000000e+10,2.49768448e-01,2.46556807e-01,nan,nan,14,4.76068356e+00,0
401,25,1,0,0,1.00000000e+00,5.00000000e+10,2.26756825e-01,2.20260099e-01,nan,nan,14,4.76068356e+00,0
402,25,2,0,0,1.00000000e+00,5.00000000e+10,2.03243092e-01,1.93890710e-01,nan,nan,14,4.76068356e+00,0
403,25,3,0,0,1.00000000e+00,5.00000000e+10,1.79265762e-01,1.67519366e-01,nan,nan,14,4.76068356e+00,0
404,25,4,0,0,1.00000000e+00,5.00000000e+10,1.54828188e-01,1.41148137e-01,1.00000000e+00,8.58851863e-01,15,5.49831008e+00,0
405,25,5,0,0,1.00000000e+00,5.00000000e+10,1.29909008e-01,1.14723236e-01,nan,nan,15,5.49831008e+00,0
406,25,6,0,0,1.00000000e+00,5.00000000e+10,1.04474322e-01,8.81516168e-02,nan,nan,15,5.49831008e+00,0
407,25,7,0,0,1.00000000e+00,5.00000000e+10,7.84905681e-02,6.13200159e-02,nan,nan,15,5.49831008e+00,0
408,25,8,0,0,1.00000000e+00,5.00000000e+10,5.19370571e-02,3.41149180e-02,nan,nan,15,5.49831008e+00,0
409,25,9,0,0,1.00000000e+00,5.00000000e+10,2.48171507e-02,6.44187929e-03,nan,nan,15,5.49831008e+00,0
410,25,10,0,0,1.00000000e+00,5.00000000e+10,-2.83278631e-03,-2.17572780e-02,nan,nan,15,5.49831008e+00,0
411,25,11,0,0,1.00000000e+00,5.00000000e+10,-3.09373502e-02,-5.04907037e-02,nan,nan,15,5.49831008e+00,0
412,25,12,0,0,1.00000000e+00,5.00000000e+10,-5.93794211e-02,-7.97072067e-02,nan,nan,15,5.49831008e+00,0
413,25,13,0,0,1.00000000e+00,5.00000000e+10,-8.80010145e-02,-1.09292044e-01,nan,nan,15,5.49831008e+00,0
414,25,14,0,0,1.00000000e+00,5.00000000e+10,-1.16607545e-01,-1.39068056e-01,nan,nan,15,5.49831008e+00,0
415,25,15,0,0,1.00000000e+00,5.00000000e+10,-1.44975117e-01,-1.68801976e-01,nan,nan,15,5.49831008e+00,0
416,26,0,0,0,1.00000000e+00,5.00000000e+10,-1.72860223e-01,-1.98215315e-01,nan,nan,15,5.49831008e+00,0
417,26,1,0,0,1.00000000e+00,5.00000000e+10,-2.00011034e-01,-2.26998899e-01,nan,nan,15,5.49831008e+00,0
418,26,2,0,0,1.00000000e+00,5.00000000e+10,-2.26179378e-01,-2.54829837e-01,nan,nan,15,5.49831008e+00,0
